"No.","Time","Source","Destination","Protocol","Length","Info"
"598","27.846590995","86.254.71.220","45.33.32.156","TCP","58","51854  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"599","27.846608765","10.0.2.4","45.33.32.156","TCP","58","51854  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"600","27.846739776","27.113.212.98","45.33.32.156","TCP","58","51854  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"601","27.846870386","123.34.139.79","45.33.32.156","TCP","58","51854  >  1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"602","27.846990181","86.254.71.220","45.33.32.156","TCP","58","51853  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"603","27.847018751","10.0.2.4","45.33.32.156","TCP","58","51853  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"604","27.847037510","27.113.212.98","45.33.32.156","TCP","58","51853  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"605","27.847138777","123.34.139.79","45.33.32.156","TCP","58","51853  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"606","27.847167876","86.254.71.220","45.33.32.156","TCP","58","51853  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"607","27.847186833","10.0.2.4","45.33.32.156","TCP","58","51853  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"608","27.847297574","27.113.212.98","45.33.32.156","TCP","58","51853  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"609","27.847325076","123.34.139.79","45.33.32.156","TCP","58","51853  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"610","27.847346036","86.254.71.220","45.33.32.156","TCP","58","51853  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"611","27.847448127","10.0.2.4","45.33.32.156","TCP","58","51853  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"612","27.847475657","27.113.212.98","45.33.32.156","TCP","58","51853  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"613","27.847493734","123.34.139.79","45.33.32.156","TCP","58","51853  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"614","27.850353376","86.254.71.220","45.33.32.156","TCP","58","51853  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"615","27.850708028","10.0.2.4","45.33.32.156","TCP","58","51853  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"616","27.850741351","27.113.212.98","45.33.32.156","TCP","58","51853  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"617","27.850892624","123.34.139.79","45.33.32.156","TCP","58","51853  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"618","27.850925030","86.254.71.220","45.33.32.156","TCP","58","51853  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"619","27.851070684","10.0.2.4","45.33.32.156","TCP","58","51853  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"620","27.851104327","27.113.212.98","45.33.32.156","TCP","58","51853  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"621","27.851125815","123.34.139.79","45.33.32.156","TCP","58","51853  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"622","27.852020005","86.254.71.220","45.33.32.156","TCP","58","51853  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"623","27.852054191","10.0.2.4","45.33.32.156","TCP","58","51853  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"624","27.852071622","27.113.212.98","45.33.32.156","TCP","58","51853  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"625","27.852177516","123.34.139.79","45.33.32.156","TCP","58","51853  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"626","27.852207052","86.254.71.220","45.33.32.156","TCP","58","51853  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"627","27.852226254","10.0.2.4","45.33.32.156","TCP","58","51853  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"628","27.852327582","27.113.212.98","45.33.32.156","TCP","58","51853  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"629","27.852355062","123.34.139.79","45.33.32.156","TCP","58","51853  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"630","27.852375404","86.254.71.220","45.33.32.156","TCP","58","51853  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"631","27.852476148","10.0.2.4","45.33.32.156","TCP","58","51853  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"632","27.852503683","27.113.212.98","45.33.32.156","TCP","58","51853  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"633","27.852522723","123.34.139.79","45.33.32.156","TCP","58","51853  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"634","27.852625571","86.254.71.220","45.33.32.156","TCP","58","51853  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"635","27.852656306","10.0.2.4","45.33.32.156","TCP","58","51853  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"636","27.852673351","27.113.212.98","45.33.32.156","TCP","58","51853  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"637","27.852777911","123.34.139.79","45.33.32.156","TCP","58","51853  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"638","27.852807176","86.254.71.220","45.33.32.156","TCP","58","51853  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"639","27.852825989","10.0.2.4","45.33.32.156","TCP","58","51853  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"640","27.852930078","27.113.212.98","45.33.32.156","TCP","58","51853  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"641","27.852957465","123.34.139.79","45.33.32.156","TCP","58","51853  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"642","27.852978676","86.254.71.220","45.33.32.156","TCP","58","51853  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"643","27.853083282","10.0.2.4","45.33.32.156","TCP","58","51853  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"644","27.853110837","27.113.212.98","45.33.32.156","TCP","58","51853  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"645","27.853130138","123.34.139.79","45.33.32.156","TCP","58","51853  >  5357 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"646","27.853233268","86.254.71.220","45.33.32.156","TCP","58","51853  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"647","27.853261231","10.0.2.4","45.33.32.156","TCP","58","51853  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"648","27.853279415","27.113.212.98","45.33.32.156","TCP","58","51853  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"649","27.853554781","123.34.139.79","45.33.32.156","TCP","58","51853  >  6001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"650","27.853588103","86.254.71.220","45.33.32.156","TCP","58","51853  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"651","27.853771526","10.0.2.4","45.33.32.156","TCP","58","51853  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"652","27.853796938","27.113.212.98","45.33.32.156","TCP","58","51853  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"653","27.853939102","123.34.139.79","45.33.32.156","TCP","58","51853  >  88 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"654","27.853967047","86.254.71.220","45.33.32.156","TCP","58","51853  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"655","27.854105745","10.0.2.4","45.33.32.156","TCP","58","51853  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"656","27.854130387","27.113.212.98","45.33.32.156","TCP","58","51853  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"657","27.854644710","123.34.139.79","45.33.32.156","TCP","58","51853  >  9 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"658","27.854687591","86.254.71.220","45.33.32.156","TCP","58","51853  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"659","27.854814867","10.0.2.4","45.33.32.156","TCP","58","51853  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"660","27.854841284","27.113.212.98","45.33.32.156","TCP","58","51853  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"661","27.854976131","123.34.139.79","45.33.32.156","TCP","58","51853  >  5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"662","27.855005139","86.254.71.220","45.33.32.156","TCP","58","51853  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"663","27.855146745","10.0.2.4","45.33.32.156","TCP","58","51853  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"664","27.855171361","27.113.212.98","45.33.32.156","TCP","58","51853  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"665","27.855307281","123.34.139.79","45.33.32.156","TCP","58","51853  >  5051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"666","27.855343935","86.254.71.220","45.33.32.156","TCP","58","51853  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"667","27.855458284","10.0.2.4","45.33.32.156","TCP","58","51853  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"668","27.855483030","27.113.212.98","45.33.32.156","TCP","58","51853  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"669","27.855687157","123.34.139.79","45.33.32.156","TCP","58","51853  >  119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"670","27.855716367","86.254.71.220","45.33.32.156","TCP","58","51853  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"671","27.855840589","10.0.2.4","45.33.32.156","TCP","58","51853  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"672","27.855879947","27.113.212.98","45.33.32.156","TCP","58","51853  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"673","27.855896290","123.34.139.79","45.33.32.156","TCP","58","51853  >  179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"674","27.856016073","86.254.71.220","45.33.32.156","TCP","58","51853  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"675","27.856046955","10.0.2.4","45.33.32.156","TCP","58","51853  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"676","27.856063230","27.113.212.98","45.33.32.156","TCP","58","51853  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"677","27.856166800","123.34.139.79","45.33.32.156","TCP","58","51853  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"678","27.856197216","86.254.71.220","45.33.32.156","TCP","58","51853  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"679","27.856213540","10.0.2.4","45.33.32.156","TCP","58","51853  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"680","27.856328016","27.113.212.98","45.33.32.156","TCP","58","51853  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"681","27.856356776","123.34.139.79","45.33.32.156","TCP","58","51853  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"682","27.856376448","86.254.71.220","45.33.32.156","TCP","58","51853  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"683","27.856480369","10.0.2.4","45.33.32.156","TCP","58","51853  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"684","27.856508712","27.113.212.98","45.33.32.156","TCP","58","51853  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"685","27.856524665","123.34.139.79","45.33.32.156","TCP","58","51853  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"686","27.856547999","86.254.71.220","45.33.32.156","TCP","58","51853  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"687","27.856655525","10.0.2.4","45.33.32.156","TCP","58","51853  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"688","27.856683536","27.113.212.98","45.33.32.156","TCP","58","51853  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"689","27.856699732","123.34.139.79","45.33.32.156","TCP","58","51853  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"690","27.856819312","86.254.71.220","45.33.32.156","TCP","58","51853  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"691","27.856850398","10.0.2.4","45.33.32.156","TCP","58","51853  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"692","27.856866505","27.113.212.98","45.33.32.156","TCP","58","51853  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"693","27.856974701","123.34.139.79","45.33.32.156","TCP","58","51853  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"694","27.857005560","86.254.71.220","45.33.32.156","TCP","58","51853  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"695","27.857022135","10.0.2.4","45.33.32.156","TCP","58","51853  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"696","27.857129042","27.113.212.98","45.33.32.156","TCP","58","51853  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"697","27.857157361","123.34.139.79","45.33.32.156","TCP","58","51853  >  990 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"698","27.857174899","86.254.71.220","45.33.32.156","TCP","58","51853  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"699","27.857281712","10.0.2.4","45.33.32.156","TCP","58","51853  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"700","27.857310458","27.113.212.98","45.33.32.156","TCP","58","51853  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"701","27.857326479","123.34.139.79","45.33.32.156","TCP","58","51853  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"702","27.857429476","86.254.71.220","45.33.32.156","TCP","58","51853  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"703","27.857457494","10.0.2.4","45.33.32.156","TCP","58","51853  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"704","27.857473504","27.113.212.98","45.33.32.156","TCP","58","51853  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"705","27.857598140","123.34.139.79","45.33.32.156","TCP","58","51853  >  873 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"706","27.857628661","86.254.71.220","45.33.32.156","TCP","58","51853  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"707","27.857645147","10.0.2.4","45.33.32.156","TCP","58","51853  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"708","27.857749948","27.113.212.98","45.33.32.156","TCP","58","51853  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"709","27.857777716","123.34.139.79","45.33.32.156","TCP","58","51853  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"710","27.857795391","86.254.71.220","45.33.32.156","TCP","58","51853  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"711","27.857901325","10.0.2.4","45.33.32.156","TCP","58","51853  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"712","27.857928673","27.113.212.98","45.33.32.156","TCP","58","51853  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"713","27.857947977","123.34.139.79","45.33.32.156","TCP","58","51853  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"714","27.858051743","86.254.71.220","45.33.32.156","TCP","58","51853  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"715","27.858079455","10.0.2.4","45.33.32.156","TCP","58","51853  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"716","27.858097594","27.113.212.98","45.33.32.156","TCP","58","51853  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"717","27.858198489","123.34.139.79","45.33.32.156","TCP","58","51853  >  79 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"718","27.860411249","86.254.71.220","45.33.32.156","TCP","58","51853  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"719","27.860475897","10.0.2.4","45.33.32.156","TCP","58","51853  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"720","27.860612296","27.113.212.98","45.33.32.156","TCP","58","51853  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"721","27.860637489","123.34.139.79","45.33.32.156","TCP","58","51853  >  1755 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"722","27.860664168","86.254.71.220","45.33.32.156","TCP","58","51853  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"723","27.860805763","10.0.2.4","45.33.32.156","TCP","58","51853  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"724","27.860830771","27.113.212.98","45.33.32.156","TCP","58","51853  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"725","27.860853936","123.34.139.79","45.33.32.156","TCP","58","51853  >  1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"726","27.860994468","86.254.71.220","45.33.32.156","TCP","58","51853  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"727","27.861019874","10.0.2.4","45.33.32.156","TCP","58","51853  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"728","27.861042296","27.113.212.98","45.33.32.156","TCP","58","51853  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"729","27.861168998","123.34.139.79","45.33.32.156","TCP","58","51853  >  26 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"730","27.861196233","86.254.71.220","45.33.32.156","TCP","58","51853  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"731","27.861221775","10.0.2.4","45.33.32.156","TCP","58","51853  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"732","27.861350590","27.113.212.98","45.33.32.156","TCP","58","51853  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"733","27.861375466","123.34.139.79","45.33.32.156","TCP","58","51853  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"734","27.861400544","86.254.71.220","45.33.32.156","TCP","58","51853  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"735","27.861528250","10.0.2.4","45.33.32.156","TCP","58","51853  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"736","27.861548819","27.113.212.98","45.33.32.156","TCP","58","51853  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"737","27.861565847","123.34.139.79","45.33.32.156","TCP","58","51853  >  2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"738","27.861675946","86.254.71.220","45.33.32.156","TCP","58","51853  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"739","27.861696581","10.0.2.4","45.33.32.156","TCP","58","51853  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"740","27.861713642","27.113.212.98","45.33.32.156","TCP","58","51853  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"741","27.861828147","123.34.139.79","45.33.32.156","TCP","58","51853  >  1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"742","27.861850329","86.254.71.220","45.33.32.156","TCP","58","51853  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"743","27.861869190","10.0.2.4","45.33.32.156","TCP","58","51853  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"744","27.861973610","27.113.212.98","45.33.32.156","TCP","58","51853  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"745","27.861994208","123.34.139.79","45.33.32.156","TCP","58","51853  >  5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"746","28.258807880","86.254.71.220","45.33.32.156","TCP","58","51854  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"747","28.258855170","10.0.2.4","45.33.32.156","TCP","58","51854  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"748","28.258877772","27.113.212.98","45.33.32.156","TCP","58","51854  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"749","28.258902258","123.34.139.79","45.33.32.156","TCP","58","51854  >  2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"750","28.259060204","86.254.71.220","45.33.32.156","TCP","58","51854  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"751","28.259087629","10.0.2.4","45.33.32.156","TCP","58","51854  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"752","28.259109647","27.113.212.98","45.33.32.156","TCP","58","51854  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"753","28.259133378","123.34.139.79","45.33.32.156","TCP","58","51854  >  5009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"754","28.259278541","86.254.71.220","45.33.32.156","TCP","58","51854  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"755","28.259305639","10.0.2.4","45.33.32.156","TCP","58","51854  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"756","28.259327627","27.113.212.98","45.33.32.156","TCP","58","51854  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"757","28.259351340","123.34.139.79","45.33.32.156","TCP","58","51854  >  6646 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"758","28.261736402","86.254.71.220","45.33.32.156","TCP","58","51854  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"759","28.261782215","10.0.2.4","45.33.32.156","TCP","58","51854  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"760","28.261804707","27.113.212.98","45.33.32.156","TCP","58","51854  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"761","28.261829983","123.34.139.79","45.33.32.156","TCP","58","51854  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"762","28.264141665","86.254.71.220","45.33.32.156","TCP","58","51854  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"763","28.264185783","10.0.2.4","45.33.32.156","TCP","58","51854  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"764","28.264208077","27.113.212.98","45.33.32.156","TCP","58","51854  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"765","28.264232470","123.34.139.79","45.33.32.156","TCP","58","51854  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"766","28.264418664","86.254.71.220","45.33.32.156","TCP","58","51854  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"767","28.264451052","10.0.2.4","45.33.32.156","TCP","58","51854  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"768","28.264473230","27.113.212.98","45.33.32.156","TCP","58","51854  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"769","28.264496995","123.34.139.79","45.33.32.156","TCP","58","51854  >  4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"770","28.264673315","86.254.71.220","45.33.32.156","TCP","58","51854  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"771","28.264764304","10.0.2.4","45.33.32.156","TCP","58","51854  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"772","28.264791373","27.113.212.98","45.33.32.156","TCP","58","51854  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"773","28.264817934","123.34.139.79","45.33.32.156","TCP","58","51854  >  106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"774","28.265039958","86.254.71.220","45.33.32.156","TCP","58","51854  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"775","28.265072357","10.0.2.4","45.33.32.156","TCP","58","51854  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"776","28.265230442","27.113.212.98","45.33.32.156","TCP","58","51854  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"777","28.265258957","123.34.139.79","45.33.32.156","TCP","58","51854  >  1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"778","28.265417521","86.254.71.220","45.33.32.156","TCP","58","51854  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"779","28.265440390","10.0.2.4","45.33.32.156","TCP","58","51854  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"780","28.265458177","27.113.212.98","45.33.32.156","TCP","58","51854  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"781","28.265477449","123.34.139.79","45.33.32.156","TCP","58","51854  >  13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"782","28.265598270","86.254.71.220","45.33.32.156","TCP","58","51854  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"783","28.265620175","10.0.2.4","45.33.32.156","TCP","58","51854  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"784","28.265637791","27.113.212.98","45.33.32.156","TCP","58","51854  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"785","28.265666523","123.34.139.79","45.33.32.156","TCP","58","51854  >  5060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"786","28.268241899","86.254.71.220","45.33.32.156","TCP","58","51854  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"787","28.268468029","10.0.2.4","45.33.32.156","TCP","58","51854  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"788","28.268508813","27.113.212.98","45.33.32.156","TCP","58","51854  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"789","28.268688277","123.34.139.79","45.33.32.156","TCP","58","51854  >  544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"790","28.268731132","86.254.71.220","45.33.32.156","TCP","58","51854  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"791","28.268875156","10.0.2.4","45.33.32.156","TCP","58","51854  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"792","28.268915548","27.113.212.98","45.33.32.156","TCP","58","51854  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"793","28.269029552","123.34.139.79","45.33.32.156","TCP","58","51854  >  515 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"794","28.269169484","86.254.71.220","45.33.32.156","TCP","58","51854  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"795","28.269198694","10.0.2.4","45.33.32.156","TCP","58","51854  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"796","28.269214747","27.113.212.98","45.33.32.156","TCP","58","51854  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"797","28.269326515","123.34.139.79","45.33.32.156","TCP","58","51854  >  514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"798","28.269356316","86.254.71.220","45.33.32.156","TCP","58","51854  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"799","28.269372635","10.0.2.4","45.33.32.156","TCP","58","51854  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"800","28.269478588","27.113.212.98","45.33.32.156","TCP","58","51854  >  49154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
